monotonic_ns,native_monotonic_ns,native_age_ms,reference_frame,source_time_s,joint,act_raw_rad,saved_reference_rad,native_reference_rad,issued_command_rad,measured_rad
14794543800297155,14794543789081685,11.21547,543,8.86,right_hand_index_1_joint,1.782572841644287,1.7453299760818481,1.7453299760818481,1.7453299760818481,1.5760258274840035
14794543800297155,14794543789081685,11.21547,543,8.86,right_hand_middle_0_joint,0.6924961805343628,0.6924961805343628,0.6924961805343628,0.6924961805343628,0.6608124326136503
14794543800297155,14794543789081685,11.21547,543,8.86,right_hand_middle_1_joint,1.8034244537353517,1.7453299760818481,1.7453299760818481,1.7453299760818481,1.704832424628364
14794543820479544,14794543809244175,11.235369,544,8.88,left_shoulder_pitch_joint,-0.04178755879402159,-0.04178755730390549,-0.04178755730390549,-0.4142577350139618,-0.12170447409498464
14794543820479544,14794543809244175,11.235369,544,8.88,left_shoulder_roll_joint,-0.031052845716476426,-0.0310528464615345,-0.0310528464615345,0.25204765796661377,0.21354803333817307
14794543820479544,14794543809244175,11.235369,544,8.88,left_shoulder_yaw_joint,-0.024213985353708264,-0.024213984608650208,-0.024213984608650208,-0.2722635865211487,-0.32830335524453963
14794543820479544,14794543809244175,11.235369,544,8.88,left_elbow_joint,0.05471227169036862,0.05471227318048477,0.05471227318048477,-0.17652076482772827,0.0698531005836902
14794543820479544,14794543809244175,11.235369,544,8.88,left_wrist_roll_joint,0.31114887595176693,0.31114888191223145,0.31114888191223145,0.10110948979854584,0.09839794220210406
14794543820479544,14794543809244175,11.235369,544,8.88,left_wrist_pitch_joint,-0.344109046459198,-0.34410905838012695,-0.34410905838012695,-0.37099307775497437,-0.3213796559098199
14794543820479544,14794543809244175,11.235369,544,8.88,left_wrist_yaw_joint,0.3566703200340271,0.3566703200340271,0.3566703200340271,0.5747976303100586,0.5590842038429444
14794543820479544,14794543809244175,11.235369,544,8.88,right_shoulder_pitch_joint,-1.535639476776123,-1.5356395244598389,-1.5356395244598389,-1.8889878988265991,-1.3139741267878482
14794543820479544,14794543809244175,11.235369,544,8.88,right_shoulder_roll_joint,-0.38243770599365234,-0.38243770599365234,-0.38243770599365234,-0.7500385046005249,-0.607642150591911
14794543820479544,14794543809244175,11.235369,544,8.88,right_shoulder_yaw_joint,0.4089809834957122,0.40898099541664124,0.40898099541664124,0.3394981324672699,0.45160334387721196
14794543820479544,14794543809244175,11.235369,544,8.88,right_elbow_joint,1.3807858943939209,1.3807859420776367,1.3807859420776367,0.7033514976501465,0.8576295367395081
14794543820479544,14794543809244175,11.235369,544,8.88,right_wrist_roll_joint,-0.633793318271637,-0.633793294429779,-0.633793294429779,-0.5163423418998718,-0.5200369688001792
14794543820479544,14794543809244175,11.235369,544,8.88,right_wrist_pitch_joint,-0.5253327488899231,-0.5253327488899231,-0.5253327488899231,-0.23387420177459717,-0.23005691866869477
14794543820479544,14794543809244175,11.235369,544,8.88,right_wrist_yaw_joint,0.05048446655273438,0.050484467297792435,0.050484467297792435,0.004790224600583315,0.06223438203100535
14794543820479544,14794543809244175,11.235369,544,8.88,left_hand_thumb_0_joint,-0.32727257013320926,-0.32727256417274475,-0.32727256417274475,-0.32727256417274475,-0.27810752307142617
14794543820479544,14794543809244175,11.235369,544,8.88,left_hand_thumb_1_joint,0.9229524850845336,0.9229524731636047,0.9229524731636047,0.9229524731636047,0.8940809641833037
14794543820479544,14794543809244175,11.235369,544,8.88,left_hand_thumb_2_joint,0.38763723373413084,0.3876372277736664,0.3876372277736664,0.3876372277736664,0.4068991787737302
14794543820479544,14794543809244175,11.235369,544,8.88,left_hand_middle_0_joint,-0.16443201303482055,-0.16443201899528503,-0.16443201899528503,-0.16443201899528503,-0.141421668755311
14794543820479544,14794543809244175,11.235369,544,8.88,left_hand_middle_1_joint,-1.5557927370071412,-1.5557926893234253,-1.5557926893234253,-1.5557926893234253,-1.559931473593074
14794543820479544,14794543809244175,11.235369,544,8.88,left_hand_index_0_joint,-0.26769365668296813,-0.2676936686038971,-0.2676936686038971,-0.2676936686038971,-0.2506030995637829
14794543820479544,14794543809244175,11.235369,544,8.88,left_hand_index_1_joint,-0.9601295948028565,-0.9601296186447144,-0.9601296186447144,-0.9601296186447144,-0.9588101342769941
14794543820479544,14794543809244175,11.235369,544,8.88,right_hand_thumb_0_joint,-0.4638757824897766,-0.46387577056884766,-0.46387577056884766,-0.46387577056884766,-0.5031942383481074
14794543820479544,14794543809244175,11.235369,544,8.88,right_hand_thumb_1_joint,-0.917965292930603,-0.917965292930603,-0.917965292930603,-0.917965292930603,-0.7860386277980765
